Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Fwd Avg Bytes/Bulk,Bwd Avg Bytes/Bulk,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,act_data_pkt_fwd,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
22,184183,3,2,167,79,63,40,49.96,7.57,56,29,42.53,6.74,1278.83,24.5526,46045.75,42678.45,218386,18060,184183,92091.5,53023.03,302096,39068,184183,184183.0,89989.53,364162,94193,0,0,60,40,14.7213,10.7013,38.07,56.45,48.06,7.99,56.27,0,0,2,1,1,1,9160.68,1840.38,12841,5480,389337.95,230970.21,851278,0,Probe
3306,33933,5,0,1065,0,218,179,197.15,15.32,0,0,0.0,0.0,33518.29,134.4174,8483.25,4005.22,24264,6358,33933,8483.25,7781.12,33537,702,0,0.0,0.0,0,0,1,0,100,0,140.7602,0.0,184.89,210.06,196.18,9.65,92.44,0,1,0,0,2,4,8247.43,1421.69,11091,5404,120423.05,57434.72,235292,5554,Probe
143,72831,11,1,2789,11,326,170,246.24,51.84,15,8,11.38,1.93,36585.97,172.5585,6621.0,3225.24,21053,4198,72831,7283.1,6623.32,29035,660,0,0.0,0.0,0,0,2,0,220,20,163.0855,13.5908,9.08,358.55,231.9,90.82,8079.55,0,2,3,2,1,5,16997.62,6342.76,29683,4312,287474.94,146337.54,580150,0,Probe
25,137019,1,0,138,0,181,110,156.62,23.64,0,0,0.0,0.0,1087.86,7.3564,137019.0,59871.75,345609,85320,0,137019.0,128845.49,777216,8174,0,0.0,0.0,0,0,0,0,20,0,7.8907,0.0,148.98,148.98,148.98,0.0,0.0,0,3,1,0,2,0,10060.77,1648.93,13359,6763,125587.45,63788.86,253165,0,Probe
25,44029,8,0,2121,0,325,217,280.13,33.58,0,0,0.0,0.0,44861.75,168.4275,6289.86,4329.7,15856,3584,44029,6289.86,4963.75,19337,1326,0,0.0,0.0,0,0,1,0,160,0,183.0944,0.0,240.44,335.61,303.16,32.28,1072.03,0,3,0,0,0,5,26636.22,2969.39,32575,20697,211073.35,55902.05,322877,99269,Probe
143,29922,4,0,255,0,79,48,63.84,9.54,0,0,0.0,0.0,9135.76,132.1451,9974.0,6985.36,30903,3456,29922,9974.0,8168.75,40173,1805,0,0.0,0.0,0,0,1,0,80,0,122.5894,0.0,50.82,79.04,67.16,10.71,101.1,0,3,1,0,1,3,11029.11,2455.94,15941,6117,207641.4,60936.75,329515,85768,Probe
110,64073,2,1,436,16,273,190,239.12,27.4,21,10,15.39,2.59,7168.92,48.4444,32036.5,19834.68,119724,17520,64073,64073.0,44027.84,174365,20045,0,0.0,0.0,0,0,2,0,40,20,34.0477,14.2474,14.84,276.44,174.49,114.32,12499.66,0,2,3,2,3,1,15306.63,1881.77,19070,11543,399019.49,132554.16,664128,133911,Probe
5900,117658,6,1,468,74,100,57,80.87,12.8,99,52,75.58,11.83,4208.63,54.9281,19609.67,17231.25,64030,9949,117658,23531.6,20840.1,94127,2692,0,0.0,0.0,0,0,0,0,120,20,51.9,8.6799,63.68,98.5,79.01,11.1,127.6,0,2,1,1,2,4,23781.43,6356.02,36493,11069,266113.86,117085.75,500285,31942,Probe
5900,34361,1,0,252,0,341,218,271.61,32.13,0,0,0.0,0.0,7176.16,26.9594,34361.0,32491.73,161032,17695,0,34361.0,13892.44,66526,20469,0,0.0,0.0,0,0,0,0,20,0,26.2874,0.0,300.39,300.39,300.39,0.0,0.0,0,2,0,1,3,0,29527.25,10647.67,50823,8232,88201.65,44323.67,176849,0,Probe
443,94844,7,1,1882,66,302,237,262.36,19.11,68,56,61.94,3.13,20431.03,90.5121,13549.14,8653.05,31070,7645,94844,15807.33,15432.48,77969,375,0,0.0,0.0,0,0,0,0,140,20,70.325,10.2549,60.13,285.7,228.83,65.7,4737.56,0,1,1,3,0,5,23740.77,2957.7,29656,17825,234194.35,128820.22,491835,0,Probe
21,6845,4,2,1053,89,348,238,289.93,44.55,52,36,43.86,3.83,154994.52,920.6696,1369.0,1042.01,3826,505,6845,2281.67,2049.35,11072,232,6845,6845.0,5082.55,17010,1762,0,0,80,40,637.5889,268.0587,41.04,287.05,185.09,104.84,10694.23,0,7,0,2,3,2,6361.2,1822.39,10006,2716,33854.3,9742.53,53339,14369,Probe
53,43604,6,1,439,46,100,63,78.71,8.98,57,29,43.25,6.95,10598.69,174.6852,7267.33,6362.47,31414,1424,43604,8720.8,5951.7,33997,2769,0,0.0,0.0,0,0,2,0,120,20,125.6468,21.2145,40.71,105.2,78.83,19.18,411.46,0,1,0,0,1,3,11847.64,1871.47,15591,8105,390749.19,215638.29,822026,0,Probe
25,94641,7,0,862,0,179,78,124.75,25.93,0,0,0.0,0.0,9620.94,78.2607,15773.5,13624.05,74822,8551,94641,15773.5,11925.75,45938,3848,0,0.0,0.0,0,0,0,0,140,0,78.4035,0.0,88.86,153.97,134.19,20.77,471.98,0,2,0,0,4,5,17321.97,4910.96,27144,7500,356079.52,197633.34,751346,0,Probe
5900,4174,2,0,466,0,303,189,240.7,28.58,0,0,0.0,0.0,118559.93,490.9698,4174.0,2995.76,10656,2069,4174,4174.0,2503.48,16466,1671,0,0.0,0.0,0,0,1,0,40,0,500.4037,0.0,254.9,304.48,279.69,24.79,577.83,0,4,1,0,2,1,24802.37,7917.0,40636,8968,109562.7,41496.45,192556,26570,Probe
3306,141517,7,1,1646,21,265,185,212.73,25.92,30,15,22.83,3.68,11346.09,50.9697,20216.71,14438.53,72771,12203,141517,23586.17,21859.16,74140,1727,0,0.0,0.0,0,0,1,0,140,20,45.6337,7.0685,23.04,255.37,198.13,70.85,5576.84,0,1,0,1,5,4,24853.68,5028.83,34911,14796,311942.28,158490.36,628923,0,Probe
21,45962,12,0,2161,0,233,116,173.0,32.86,0,0,0.0,0.0,49663.32,266.532,4178.36,3419.16,15225,2210,45962,4178.36,1799.43,8832,2379,0,0.0,0.0,0,0,1,0,240,0,271.4711,0.0,111.09,213.66,164.13,29.77,884.01,0,2,0,1,2,7,28504.89,4958.39,38422,18588,388314.25,88724.07,565762,210866,Probe
110,38060,1,4,309,26,327,268,295.72,16.06,7,5,6.09,0.55,9296.84,136.4794,9515.0,4833.67,23582,6581,0,38060.0,36709.11,134372,1351,38060,12686.67,7683.17,28053,5004,4,0,20,80,25.4277,115.434,4.51,273.39,59.45,106.97,12246.52,0,2,0,2,5,0,7471.72,1568.37,10608,4335,438021.85,113507.31,665036,211007,Probe
443,49949,3,2,516,45,265,133,193.43,37.73,31,16,23.81,3.69,12145.44,98.6453,12487.25,6301.83,28796,6708,49949,24974.5,11754.96,51344,13220,49949,49949.0,42526.67,135002,7422,1,0,60,40,64.1926,42.2727,25.39,223.57,137.89,92.05,8000.69,0,2,0,0,1,1,21723.83,7805.53,37335,6113,405047.92,198676.81,802402,7694,Probe
143,110475,10,3,1681,31,244,125,173.52,35.55,14,7,10.46,1.96,14602.46,117.5382,9206.25,4952.14,23995,5732,110475,12275.0,10426.26,63678,1849,110475,55237.5,33589.47,122416,21648,1,0,200,60,93.1378,27.099,9.65,211.65,135.66,71.29,5181.74,0,4,1,2,1,7,11839.36,3857.02,19553,4125,359071.62,104798.73,568669,149474,Probe
110,108368,1,2,66,101,75,53,65.88,6.78,66,34,50.23,7.99,1410.17,28.9888,54184.0,32223.8,176723,32151,0,108368.0,69661.21,286570,38707,108368,108368.0,78347.27,265063,30021,3,0,20,40,8.804,19.2967,49.97,56.51,53.11,2.68,7.19,0,2,1,4,0,0,8068.87,1126.75,10322,5815,202258.49,112952.33,428163,0,Probe
443,59607,6,0,772,0,184,94,129.32,25.44,0,0,0.0,0.0,11994.2,94.7427,11921.4,11101.16,59775,6251,59607,11921.4,10761.71,57668,1160,0,0.0,0.0,0,0,0,0,120,0,100.0194,0.0,98.65,131.31,118.62,10.91,122.1,0,0,1,0,3,5,27667.63,10955.4,49578,5757,379892.7,123704.95,627303,132483,Probe
3389,2615,1,1,65,42,66,53,59.22,3.59,59,35,46.83,6.13,42989.16,803.5955,2615.0,1818.54,10100,1286,0,2615.0,1936.91,8075,678,0,0.0,0.0,0,0,1,0,20,20,367.306,394.3322,40.16,58.33,49.25,9.09,74.61,0,2,0,1,0,0,11787.82,4205.98,20200,3376,355842.59,164676.25,685195,26490,Probe
5900,102697,1,2,131,88,148,122,132.7,10.63,59,35,46.6,5.98,1998.76,30.5195,51348.5,39317.04,147636,26254,0,102697.0,93310.03,358867,9387,102697,102697.0,54786.44,212270,47911,2,0,20,40,10.5145,20.2172,43.98,150.28,81.67,48.6,2395.75,0,1,2,2,3,0,25268.22,3226.41,31721,18815,251969.8,124080.78,500131,3808,Probe
3389,239229,10,6,1967,440,289,146,213.52,40.53,96,48,72.02,11.97,10742.76,70.9334,15948.6,14140.8,73743,6799,239229,26581.0,10819.74,56258,15761,239229,47845.8,28609.39,105065,19236,0,0,200,120,42.7607,27.4406,48.68,273.9,171.68,83.99,7527.8,0,0,2,0,3,8,10079.79,1445.82,12971,7188,234603.56,118132.23,470868,0,Probe
53,63332,9,0,2553,0,320,225,270.87,26.72,0,0,0.0,0.0,43749.94,131.3415,7916.5,6308.21,36276,3943,63332,7916.5,7396.62,33189,520,0,0.0,0.0,0,0,1,0,180,0,150.3879,0.0,243.89,308.56,276.81,19.08,382.58,0,4,1,2,1,6,25279.2,8149.45,41578,8980,491566.43,122236.25,736039,247094,Probe
80,101955,14,3,2293,36,227,100,148.4,36.22,18,10,13.68,2.02,24299.76,176.2057,6372.19,5555.81,21845,1604,101955,7842.69,7507.5,33901,335,101955,50977.5,24188.6,99355,26789,1,0,280,60,146.9862,27.8744,13.93,200.64,116.52,55.48,3144.36,0,1,2,0,4,10,12135.6,4328.77,20793,3478,280687.13,107326.62,495340,66034,Probe
3306,42887,2,5,527,212,359,175,256.66,46.77,55,25,39.81,7.5,16027.81,175.4178,7147.83,3989.25,26491,3176,42887,42887.0,41216.23,166721,1671,42887,10721.75,5793.56,22309,4928,1,0,40,100,44.3555,115.3409,32.01,262.05,83.0,79.55,6415.39,0,1,1,1,4,1,9453.55,3329.3,16112,2795,34922.02,18336.2,71594,0,Probe
80,25205,3,0,145,0,58,39,45.58,5.42,0,0,0.0,0.0,5303.55,126.1353,12602.5,6832.64,42241,6050,25205,12602.5,10166.4,53112,2436,0,0.0,0.0,0,0,1,0,60,0,116.949,0.0,42.6,54.35,47.74,4.91,26.2,0,4,0,1,2,2,21923.11,5824.11,33571,10275,69578.54,39034.23,147647,0,Probe
443,39437,2,3,195,190,155,67,110.64,25.0,88,53,70.74,8.62,10353.04,115.831,9859.25,7447.94,24843,4770,39437,39437.0,16545.61,107621,22891,39437,19718.5,16594.6,52908,3124,0,0,40,60,52.3539,76.8381,56.69,124.47,84.22,26.61,641.1,0,1,3,1,2,1,16307.88,4375.53,25059,7557,14767.33,3390.47,21548,7986,Probe
8080,5851,4,4,719,280,250,118,182.22,45.29,109,47,77.86,15.55,154088.55,1267.3994,835.86,806.7,2580,49,5851,1950.33,1162.21,7110,788,5851,1950.33,889.89,3730,1060,1,0,80,80,690.1255,740.4346,70.85,215.31,131.01,44.92,1938.01,0,2,0,2,5,3,11770.98,4097.72,19966,3576,247703.56,95210.69,438125,57282,Probe
80,12319,17,0,1191,0,97,64,77.7,8.19,0,0,0.0,0.0,105387.04,1353.438,769.94,604.77,2571,220,12319,769.94,678.59,2224,91,0,0.0,0.0,0,0,1,0,340,0,1359.8753,0.0,59.04,90.61,75.2,8.46,69.22,0,3,2,0,1,11,5540.55,2204.18,9949,1132,256614.78,116786.84,490188,23041,Probe
3389,18463,2,0,93,0,69,34,49.52,8.52,0,0,0.0,0.0,4697.75,102.7382,18463.0,7463.93,53814,13930,18463,18463.0,12480.77,52443,5982,0,0.0,0.0,0,0,0,0,40,0,113.272,0.0,49.23,52.48,50.85,1.63,2.82,0,1,0,1,1,1,25244.07,6552.6,38349,12139,139135.75,73422.66,285981,0,Probe
80,370209,8,3,1463,65,273,148,187.21,37.5,23,17,19.77,1.54,4207.34,31.7589,37020.9,20044.82,135158,17994,370209,52887.0,38707.76,207860,14179,370209,185104.5,78933.04,342971,106171,3,0,160,60,23.4207,7.5446,16.79,266.43,143.27,82.55,7507.18,0,3,1,2,2,4,27104.72,7448.16,42001,12208,494775.69,254947.31,1004670,0,Probe
53,273327,3,4,470,128,166,122,146.82,12.44,42,27,34.71,3.79,2403.78,27.7812,45554.5,19105.8,117015,29549,273327,136663.5,131929.14,466434,4734,273327,91109.0,62274.41,215658,28835,0,0,60,80,11.5403,15.0484,32.55,165.29,86.03,60.81,3993.36,0,2,1,0,0,1,10067.99,1809.13,13686,6450,293647.65,89491.99,472632,114664,Probe
22,139269,3,0,496,0,192,143,168.95,20.89,0,0,0.0,0.0,3588.58,22.1067,69634.5,29599.39,176237,50282,139269,69634.5,61700.62,288497,7934,0,0.0,0.0,0,0,1,0,60,0,20.9417,0.0,140.63,184.11,162.4,17.75,283.21,0,1,2,3,1,2,16610.89,5867.83,28347,4875,211132.61,117444.0,446021,0,Probe
53,212925,1,2,166,58,229,129,183.76,42.13,37,18,27.64,4.75,1039.66,13.6713,106462.5,91802.72,531394,47250,0,212925.0,92005.97,502495,120919,212925,212925.0,186790.83,586507,26134,1,0,20,40,4.9542,9.2019,22.06,221.82,89.83,93.34,8641.73,0,1,0,0,2,0,24189.37,4609.66,33409,14970,396776.25,229659.26,856095,0,Probe
8080,79931,4,0,216,0,61,45,54.66,4.78,0,0,0.0,0.0,2768.01,51.2307,26643.67,26093.65,108641,11184,79931,26643.67,13130.11,81590,13514,0,0.0,0.0,0,0,2,0,80,0,53.8812,0.0,53.17,59.3,55.79,2.35,5.52,0,1,2,3,4,2,6576.52,1115.01,8807,4346,18286.01,4741.9,27770,8802,Probe
443,6338,1,6,250,187,397,156,279.55,69.49,35,25,29.82,2.48,64987.49,1065.3346,1056.33,647.53,3421,464,0,6338.0,5620.06,20874,718,6338,1267.6,868.53,3005,399,0,0,20,120,143.2593,993.5642,25.62,358.1,75.97,115.21,12943.31,0,1,1,0,2,0,18392.27,1876.99,22146,14638,457088.65,127828.87,712746,201431,Probe
22,57544,2,4,224,172,128,81,110.11,16.83,53,25,38.73,6.97,6751.58,105.3148,11508.8,7693.62,37409,5087,57544,57544.0,36819.16,208575,20725,57544,19181.33,7803.43,34788,11378,2,0,40,80,36.9104,73.7957,34.77,112.26,60.89,29.3,858.42,0,2,0,1,2,1,13857.2,4788.82,23435,4280,258563.7,81566.02,421696,95432,Probe
8080,7253,3,0,683,0,285,122,214.25,46.82,0,0,0.0,0.0,97166.71,453.3599,3626.5,3246.39,15534,1191,7253,3626.5,2675.59,9545,951,0,0.0,0.0,0,0,0,0,60,0,383.0598,0.0,173.37,197.27,184.45,9.84,93.26,0,2,3,0,6,1,24422.22,3449.75,31322,17523,244645.79,114923.37,474493,14799,Probe
22,61450,1,3,222,260,261,189,215.28,23.16,93,65,78.84,6.97,7363.53,61.7352,20483.33,10874.83,65362,12794,0,61450.0,28618.83,200151,32831,61450,30725.0,25018.12,80761,5707,2,0,20,60,15.1156,47.8922,78.98,222.2,116.8,60.89,4016.47,0,1,0,0,3,0,28193.85,4638.06,37470,18918,331019.54,183625.96,698271,0,Probe
3389,82307,3,1,607,38,256,163,198.17,30.9,39,31,34.88,2.12,7476.19,45.7505,27435.67,25074.54,86056,5983,82307,41153.5,27359.44,167298,13794,0,0.0,0.0,0,0,1,0,60,20,33.4036,11.7977,36.53,205.69,139.81,64.61,4577.25,0,3,2,3,3,1,21156.44,4619.08,30395,11918,424700.68,252082.56,928866,0,Probe
3389,10595,11,5,2603,87,334,193,263.42,36.81,22,12,16.99,2.41,273707.18,1596.4262,706.33,313.11,2121,424,10595,1059.5,1005.79,5692,54,10595,2648.75,1814.8,6278,834,1,0,220,100,994.5772,506.6251,14.8,321.34,164.6,111.27,10949.67,0,5,0,0,4,9,29417.88,4286.22,37990,20845,164441.33,97282.53,359006,0,Probe
3306,174105,7,2,1194,83,269,136,192.36,36.55,50,33,41.58,4.43,6711.29,46.8818,21763.12,21305.35,84270,966,174105,29017.5,11899.11,57613,17118,174105,174105.0,171980.51,518066,2124,0,0,140,40,40.0147,10.5829,41.01,257.07,176.63,77.06,5795.7,0,2,1,2,1,4,11356.47,1845.77,15048,7665,173488.71,90648.88,354786,0,Probe
8080,154963,4,1,195,22,60,36,43.99,7.78,27,19,22.91,1.98,1511.57,30.3605,38740.75,21784.72,135452,18213,154963,51654.33,28409.19,138698,23245,0,0.0,0.0,0,0,0,0,80,20,23.764,6.1914,24.77,41.69,36.96,6.19,34.05,0,2,1,1,2,2,6615.5,796.34,8208,5023,125297.13,61534.59,248366,2228,Probe
3306,1000,2,0,530,0,326,172,242.52,54.35,0,0,0.0,0.0,535809.03,2101.3111,1000.0,816.95,4920,410,1000,1000.0,746.52,3438,253,0,0.0,0.0,0,0,0,0,40,0,1823.0317,0.0,145.57,261.19,203.38,57.81,2949.28,0,2,0,1,2,1,29105.61,7256.39,43618,14593,475224.29,230905.31,937035,13414,Probe
443,31917,4,3,1285,218,353,220,291.98,38.77,89,64,76.52,6.22,50475.59,202.5151,5319.5,3614.45,15062,3505,31917,10639.0,5297.52,32862,5341,31917,15958.5,6845.17,29649,9113,0,0,80,60,135.2609,91.8671,67.22,365.67,207.72,120.53,16220.82,0,2,0,2,0,2,26970.15,10420.52,47811,6129,354852.51,208238.99,771330,0,Probe
53,42267,1,8,202,404,259,142,198.39,29.99,61,49,55.04,2.85,14194.57,214.519,5283.38,5283.35,23509,218,0,42267.0,40341.64,184155,1925,42267,6038.14,5411.2,16861,627,0,0,20,160,24.0426,176.8001,49.51,176.55,66.85,38.89,1523.95,0,4,0,1,0,0,21422.54,4423.79,30270,12575,433790.23,173093.47,779977,87603,Probe
21,33287,2,0,148,0,96,71,82.17,10.29,0,0,0.0,0.0,4108.08,54.3752,33287.0,25309.17,149361,9181,33287,33287.0,19621.71,113241,13665,0,0.0,0.0,0,0,1,0,40,0,56.3363,0.0,75.77,92.82,84.29,8.53,73.0,0,1,3,0,1,1,18609.1,5896.32,30402,6816,408904.49,153408.68,715722,102087,Probe
8080,16580,6,0,1582,0,383,176,277.86,62.43,0,0,0.0,0.0,97514.23,385.4947,3316.0,2326.78,12939,1883,16580,3316.0,1970.95,8051,1345,0,0.0,0.0,0,0,2,0,120,0,375.0822,0.0,241.2,345.41,301.04,33.21,1022.44,0,3,0,1,0,3,28406.71,9577.4,47562,9252,467091.09,259995.16,987081,0,Probe
3306,96763,1,6,177,358,193,159,172.27,11.58,66,45,55.67,5.26,5133.8,79.2273,16127.17,8487.04,50392,9886,0,96763.0,43779.89,246775,52983,96763,19352.6,18532.92,56418,820,0,0,20,120,10.0648,62.6762,46.25,177.85,74.35,43.31,2005.58,0,3,0,1,4,0,24794.0,4121.33,33037,16551,132641.34,63983.41,260608,4675,Probe
143,88946,5,0,202,0,44,33,38.71,3.24,0,0,0.0,0.0,2109.62,51.6619,22236.5,19317.06,77644,3881,88946,22236.5,11744.7,46800,10492,0,0.0,0.0,0,0,0,0,100,0,60.7241,0.0,34.93,41.63,38.43,2.56,6.62,0,1,1,0,2,4,20159.57,2729.8,25619,14700,281410.71,87030.5,455472,107350,Probe
3389,19846,1,4,100,86,109,77,90.25,7.82,29,19,23.82,2.59,9084.1,273.9702,4961.5,4057.21,23488,1978,0,19846.0,11448.49,43921,8398,19846,6615.33,3109.95,12835,3505,0,0,20,80,49.9487,204.3506,21.77,90.54,37.87,26.48,675.93,0,5,1,0,0,0,10097.35,2412.33,14922,5273,281650.63,135554.02,552759,10543,Probe
8080,28399,4,0,695,0,198,122,167.52,26.98,0,0,0.0,0.0,26144.62,135.9414,9466.33,7875.45,34006,3117,28399,9466.33,4212.43,25353,5254,0,0.0,0.0,0,0,2,0,80,0,134.8507,0.0,126.01,169.93,155.05,17.37,268.36,0,2,0,0,4,2,22032.92,5159.68,32352,11714,104120.7,38370.21,180861,27380,Probe
3389,99465,34,1,3343,32,133,76,99.86,15.1,37,24,30.59,3.13,30962.05,367.1617,2925.44,1538.85,8368,1831,99465,3014.09,2645.39,11843,369,0,0.0,0.0,0,0,0,0,680,20,329.2801,9.9943,26.56,129.95,96.17,19.52,341.12,0,0,2,0,1,20,5334.81,1527.63,8390,2280,341952.34,99125.64,540204,143701,Probe
22,146019,1,5,153,20,189,92,147.77,33.86,5,3,3.8,0.64,1268.57,38.3767,29203.8,27468.35,120597,3716,0,146019.0,117948.69,622170,28070,146019,36504.75,34499.77,105504,2005,1,0,20,100,6.3219,31.6132,3.61,134.98,25.98,48.75,2121.71,0,1,1,1,1,0,26587.76,6514.87,39617,13558,469379.76,150580.41,770541,168219,Probe
3306,168912,6,0,1211,0,211,173,187.76,11.66,0,0,0.0,0.0,7116.13,35.264,33782.4,28360.97,175470,9885,168912,33782.4,15661.86,93663,18121,0,0.0,0.0,0,0,1,0,120,0,33.9307,0.0,176.57,186.69,182.0,3.44,12.32,0,0,1,1,1,4,22672.38,2690.68,28054,17291,275497.09,107669.48,490836,60158,Probe
443,4188,4,0,172,0,55,34,41.0,6.73,0,0,0.0,0.0,43729.3,959.6635,1396.0,977.24,3610,851,4188,1396.0,1110.52,4428,285,0,0.0,0.0,0,0,2,0,80,0,999.0388,0.0,45.01,50.66,46.82,2.28,5.02,0,0,0,1,2,2,19684.31,5240.91,30166,9202,80078.78,34732.42,149544,10614,Probe
3306,22274,6,2,759,53,157,124,140.03,11.13,34,22,27.85,3.1,35244.4,384.9995,3182.0,1517.32,7082,1935,22274,4454.8,2383.17,15219,2072,22274,22274.0,11362.63,44999,10911,3,0,120,40,273.1795,90.2845,27.47,159.03,114.69,50.83,2628.6,0,4,1,3,2,4,22996.3,2539.08,28074,17918,170894.89,74246.61,319388,22402,Probe
3306,4582,6,0,729,0,149,84,116.93,18.65,0,0,0.0,0.0,160117.69,1316.8267,916.4,392.96,2640,561,4582,916.4,778.47,3245,138,0,0.0,0.0,0,0,0,0,120,0,1392.5668,0.0,95.24,152.92,120.35,21.86,421.29,0,0,0,0,0,4,11794.47,1804.6,15404,8185,443529.09,202043.47,847616,39442,Probe
21,1000,2,3,577,90,313,262,285.44,17.63,35,26,30.45,2.28,731448.09,4916.9153,250.0,240.47,1132,122,1000,1000.0,497.93,2296,502,1000,500.0,211.91,924,288,0,0,40,60,1836.7572,2988.5362,27.76,310.09,134.45,128.34,15915.05,0,3,0,1,0,1,22584.1,4992.11,32568,12600,19822.89,6760.3,33343,6302,Probe
5900,125261,10,9,1924,365,288,152,211.19,34.35,58,31,44.26,6.74,19076.6,143.6163,6958.94,4555.54,18073,4050,125261,13917.89,6141.35,29660,7777,125261,15657.62,8190.68,32039,7467,1,0,200,180,87.43,72.85,32.52,262.54,130.42,86.73,8052.39,0,1,1,0,3,7,17002.98,4105.25,25213,8792,370186.16,199699.63,769585,0,Probe
8080,26638,1,0,37,0,56,26,37.41,8.69,0,0,0.0,0.0,1431.5,38.4471,26638.0,20350.98,97505,8650,0,26638.0,26114.71,139126,523,0,0.0,0.0,0,0,0,0,20,0,36.897,0.0,52.54,52.54,52.54,0.0,0.0,0,1,0,2,2,0,12750.31,4313.69,21378,4123,193461.29,67619.55,328700,58222,Probe
143,56907,12,0,3166,0,334,172,263.9,59.97,0,0,0.0,0.0,58055.06,228.7701,5173.36,3315.22,12318,2794,56907,5173.36,4310.17,25661,863,0,0.0,0.0,0,0,3,0,240,0,231.4421,0.0,185.38,327.59,255.13,40.68,1846.13,0,3,2,2,2,7,10297.74,3827.19,17952,2643,483740.7,188280.41,860302,107180,Probe
5900,185121,6,0,830,0,174,121,151.22,20.59,0,0,0.0,0.0,4519.85,29.7882,37024.2,31914.79,100865,14188,185121,37024.2,16415.9,90941,20608,0,0.0,0.0,0,0,1,0,120,0,35.3519,0.0,137.3,172.95,147.82,12.06,130.11,0,1,1,2,2,5,25901.13,4083.01,34067,17735,389362.68,160415.07,710193,68533,Probe
110,118879,4,5,736,81,294,118,195.71,45.52,20,14,17.37,1.51,7322.93,69.5897,14859.88,7484.51,32553,7802,118879,39626.33,33155.96,176736,6470,118879,29719.75,26027.92,81776,3692,2,0,80,100,36.058,39.8168,15.29,242.87,99.78,95.24,9660.36,0,3,2,0,1,2,24146.65,6295.95,36739,11555,450611.24,176488.18,803588,97635,Probe
3389,95966,1,1,148,37,165,119,139.6,15.95,41,33,36.74,1.93,2132.15,19.3744,95966.0,70663.12,244483,33070,0,95966.0,47041.36,195385,48925,0,0.0,0.0,0,0,2,0,20,20,9.8612,10.4911,36.49,132.88,84.69,48.19,2403.07,0,2,1,0,4,0,9457.87,3702.05,16862,2054,207431.72,60994.1,329420,85444,Probe
143,42100,1,0,243,0,290,132,232.67,56.45,0,0,0.0,0.0,5551.35,24.2717,42100.0,35664.51,195175,13588,0,42100.0,33395.75,183916,8704,0,0.0,0.0,0,0,0,0,20,0,22.0425,0.0,148.45,148.45,148.45,0.0,0.0,0,2,1,1,4,0,18483.56,7272.38,33028,3939,343002.28,152451.1,647904,38100,Probe
80,27318,1,0,232,0,379,180,256.26,49.5,0,0,0.0,0.0,8624.0,39.6419,27318.0,16082.52,70921,12362,0,27318.0,18714.17,103966,8604,0,0.0,0.0,0,0,0,0,20,0,39.184,0.0,254.51,254.51,254.51,0.0,0.0,0,3,0,0,2,0,20349.83,4997.75,30345,10354,265171.31,128226.62,521625,8718,Probe
5900,44932,15,2,2200,78,229,89,152.11,35.11,52,23,37.36,7.32,55411.31,343.1885,2808.25,1830.4,7259,1598,44932,3209.43,1701.09,9573,1508,44932,44932.0,39842.21,124616,5090,0,0,300,40,320.9489,42.3914,42.9,195.16,123.06,43.36,2020.24,0,1,3,3,4,8,25654.2,9187.15,44028,7280,16977.81,4937.83,26853,7102,Probe
25,45213,7,2,238,127,39,29,32.72,3.26,84,60,71.97,6.08,8834.78,216.4025,5651.62,2558.59,11793,3110,45213,7535.5,6517.29,36944,1018,45213,45213.0,43315.24,131843,1898,1,0,140,40,140.6934,41.2735,28.57,71.63,41.25,14.58,188.91,0,3,2,2,1,6,13957.6,4176.99,22312,5604,481401.09,257720.29,996842,0,Probe
21,153928,1,0,64,0,91,43,66.32,12.95,0,0,0.0,0.0,374.61,6.4022,153928.0,150622.82,487721,63297,0,153928.0,140913.96,854119,13014,0,0.0,0.0,0,0,2,0,20,0,6.8182,0.0,59.4,59.4,59.4,0.0,0.0,0,3,1,0,3,0,11799.78,3996.27,19792,3807,354818.4,75873.96,506566,203070,Probe
25,36324,5,1,847,53,212,124,163.47,31.66,76,39,57.65,9.32,23907.88,157.3633,7264.8,7168.54,23454,2094,36324,9081.0,8674.93,31440,406,0,0.0,0.0,0,0,1,0,100,20,133.0193,27.9097,63.15,188.93,147.46,39.7,1613.45,0,1,1,2,2,4,19751.83,2812.0,25376,14128,285553.08,93077.75,471709,99398,Probe
