Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Fwd Avg Bytes/Bulk,Bwd Avg Bytes/Bulk,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,act_data_pkt_fwd,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
3389,9116,1345,16,160592,811,164,119,135.16,9.73,68,47,57.35,5.23,17953031.34,137834.1582,6.7,1.03,9,6,9116,6.78,0.64,8,6,9116,607.73,89.78,787,518,0,0,26900,320,158057.7658,1704.8915,45.53,164.26,134.4,12.93,150.49,0,836,0,0,0,1345,1270.66,156.42,1584,958,408.97,31.4,472,346,DoS
110,2399,199,14,18842,552,96,74,85.23,6.12,47,24,35.49,5.93,7576356.82,80221.4075,11.32,1.4,14,10,2399,12.12,1.86,18,10,2399,184.54,21.88,228,163,0,0,3980,280,84687.5227,6072.7299,22.9,101.43,82.69,13.77,185.72,0,116,1,0,5,199,1062.32,124.42,1311,813,32.68,1.84,36,29,DoS
3389,8492,276,0,41708,0,202,131,158.45,20.65,0,0,0,0,5013816.49,35605.4101,30.88,3.97,37,27,8492,30.88,2.72,38,28,0,0,0,0,0,0,0,5520,0,29811.5973,0,89.84,210.85,158.14,20.78,467.52,0,162,2,0,3,276,1791.21,155.55,2102,1480,270.38,14.45,299,241,DoS
80,1860,2025,1,326946,8,246,129,180.61,31.13,10,6,7.97,0.86,189565441.1,1142011.432,0.92,0.12,1,1,1860,0.92,0.1,1,1,0,0,0,0,0,0,0,40500,20,1170611.448,516.863,7.95,286.38,179.88,31.67,1030.37,0,1248,2,0,1,2025,114.92,14.19,143,87,180.2,13.7,208,153,DoS
21,3021,59,0,5427,0,131,75,92.84,15.94,0,0,0,0,1748827.7,18224.1733,52.09,4.68,63,47,3021,52.09,5.55,74,47,0,0,0,0,0,0,0,1180,0,21079.6053,0,55.99,127.14,92.33,15.01,212.09,0,34,2,0,4,59,853.95,111.9,1078,630,41.76,3.07,48,36,DoS
80,130,188,0,37346,0,295,150,196.37,35.56,0,0,0,0,308461528.4,1500775.84,0.7,0.08,1,1,130,0.7,0.04,1,1,0,0,0,0,0,0,0,3760,0,1394205.864,0,89.31,281.5,193.86,36.62,1431.14,0,107,2,0,6,188,1481.9,174.2,1830,1134,398.65,25.79,450,347,DoS
443,8311,1153,1,30331,60,30,21,24.08,2.49,69,49,59.21,5.05,3917830.28,130750.1508,7.21,1.27,10,6,8311,7.21,1.37,11,6,0,0,0,0,0,0,0,23060,20,129070.5082,120.8216,16.79,50.29,24.05,2.54,6.53,0,667,5,0,1,1153,484.71,34.53,554,416,441.56,58.94,559,324,DoS
80,1998,126,9,25737,162,227,158,186.03,15.34,27,12,19.21,3.74,12915508.39,66964.5169,14.91,2.57,20,12,1998,15.98,1.95,20,14,1998,249.75,33.3,316,216,0,0,2520,180,58984.6351,4177.6556,12.93,224.41,175.55,44.55,1846.9,0,72,0,0,1,126,1997.81,218.06,2434,1562,435.81,41.65,519,352,DoS
443,677,1032,4,128908,73,192,89,130.21,22.72,24,13,18.83,2.82,173441122.6,1639359.955,0.65,0.1,1,1,677,0.66,0.1,1,1,677,225.67,15.28,256,210,0,0,20640,80,1557238.935,5487.4399,17.08,213.68,129.92,23.77,525.13,0,636,2,0,2,1032,410.74,55.62,522,300,25.27,3.25,32,19,DoS
80,13151,2261,14,158052,56,83,69,74.74,4.17,5,3,3.66,0.42,12948755.73,170254.0772,5.78,0.86,8,5,13151,5.82,0.53,7,5,13151,1011.62,149.84,1311,862,0,0,45220,280,154828.0449,1154.9042,2.92,90.57,74.46,6.92,53.06,0,1383,0,0,2,2261,802.38,101.96,1006,598,455.29,54.59,564,346,DoS
21,6603,3929,2,681826,88,283,143,181.05,33.93,61,27,43.78,8.39,106689941,552791.5458,1.68,0.31,2,1,6603,1.68,0.17,2,2,6603,6603,907.28,8418,5696,0,0,78580,40,571660.3411,326.9554,51.8,292.13,181.05,34.41,1087.64,0,2275,2,0,2,3929,553.35,46.41,646,461,7.57,0.48,9,7,DoS
3389,1169,209,11,28372,183,165,111,132.31,12.76,19,13,16.23,1.48,22003721.82,178559.7859,5.34,0.45,6,5,1169,5.62,0.49,7,5,1169,116.9,17.41,152,99,0,0,4180,220,169163.5277,9873.3442,12.53,176.68,125.4,28.58,757.83,0,126,2,0,0,209,570.04,50.25,671,470,11.12,0.67,12,10,DoS
22,1282,539,5,9782,64,23,18,20.12,1.31,18,10,14.35,2.03,7390645.64,384545.3427,2.36,0.38,4,2,1282,2.38,0.44,4,2,1282,320.5,37.17,395,283,0,0,10780,100,448144.2978,3934.3456,11.77,24.1,20.08,1.51,2.34,0,319,2,0,4,539,1212.11,125.02,1462,962,404.44,53.28,511,298,DoS
22,1921,126,8,21005,91,176,147,160.32,9.2,16,9,12.72,1.72,10388456.66,70599.668,14.44,1.83,18,13,1921,15.37,2.17,20,13,1921,274.43,28.27,331,246,0,0,2520,160,63908.6295,4259.5973,9.98,186.77,151.85,36.33,1364.67,0,66,4,0,5,126,1241.27,123.66,1489,994,452.35,44.26,541,364,DoS
143,3618,417,1,44214,45,168,97,119.41,20.77,55,27,41.19,7.05,13007388.68,124117.6816,8.68,0.7,11,8,3618,8.7,1.59,13,7,0,0,0,0,0,0,0,8340,20,112894.625,279.452,32.47,186.2,119.82,21.42,412.49,0,270,1,0,1,417,194.05,28.94,252,136,153.11,9.1,171,135,DoS
3306,1276,1650,5,171384,153,109,84,93.86,7.45,34,25,29.4,2.25,141069964.3,1205435.855,0.77,0.13,1,1,1276,0.77,0.13,1,1,1276,319,28.43,376,291,0,0,33000,100,1188952.444,3908.8477,26.12,119.18,93.91,8.09,65.59,0,951,3,0,1,1650,1651,103.78,1859,1443,158.52,23.78,206,111,DoS
3306,3257,37,10,4880,96,209,122,148.06,23.62,14,7,10.54,1.84,1666380.24,14312.1629,70.8,9.96,97,61,3257,90.47,9.13,124,81,3257,361.89,65.05,492,297,0,0,740,200,11928.6117,2900.3,7.85,198.97,116.66,58.99,3320.41,0,23,2,0,4,37,828.63,46.11,921,736,152.61,13.36,179,126,DoS
143,550,461,0,72234,0,236,117,161.55,26.03,0,0,0,0,121013698.2,910035.3008,1.2,0.17,2,1,550,1.2,0.22,2,1,0,0,0,0,0,0,0,9220,0,767108.7676,0,85.66,226.26,160.89,25.84,620.17,0,299,0,0,1,461,251.52,35.67,323,180,158.46,19.18,197,120,DoS
22,3942,588,16,45391,796,100,51,69.92,13.26,66,43,54.22,5.83,12811906.11,165634.4108,6.54,0.4,8,6,3942,6.72,0.89,10,6,3942,262.8,42.69,348,220,0,0,11760,320,161523.4797,3976.7181,35.29,117.69,69.59,13.53,166.82,0,316,1,0,3,588,762.96,108.76,980,545,408.45,53.63,516,301,DoS
5900,602,875,5,22473,55,28,21,23.21,2.32,14,10,11.74,0.99,40862055.39,1517316.076,0.68,0.06,1,1,602,0.69,0.06,1,1,602,150.5,18.99,188,132,0,0,17500,100,1442531.014,7915.083,11.32,30.47,23.19,2.48,6.15,0,534,1,0,2,875,1259.42,84.93,1429,1090,442.22,30.69,504,381,DoS
110,15996,1299,2,110285,66,98,61,75.98,8.22,40,26,32.65,3.44,7054268.33,87368.8952,12.3,1.08,15,11,15996,12.32,0.84,15,11,15996,15996,2347.91,20692,13648,0,0,25980,40,79921.5859,135.4295,36.27,105.1,76.64,8.4,76.46,0,777,3,0,1,1299,309.82,29.97,370,250,167.83,13.41,195,141,DoS
143,898,637,1,46566,8,103,66,78.23,12.41,10,6,8.31,0.91,51657899.21,724193.3281,1.41,0.09,2,1,898,1.41,0.28,2,1,0,0,0,0,0,0,0,12740,20,759745.6501,1156.711,7.58,115.66,78.44,12.51,140.96,0,371,3,0,1,637,1951.74,200.55,2353,1551,69.77,5.84,81,58,DoS
8080,5701,1274,3,188940,87,159,119,136.43,8.96,40,22,31.03,4.61,30011810.29,210207.1606,4.47,0.74,6,4,5701,4.48,0.27,5,4,5701,2850.5,250.87,3352,2600,0,0,25480,60,226104.7031,548.3663,18.34,163.3,136.4,10.37,107.82,0,774,3,0,4,1274,1481.04,77.76,1637,1326,236.91,16.33,270,204,DoS
22,3390,221,4,31352,150,167,107,131.51,15.13,55,28,41.87,6.81,9461615.27,64654.9749,15.13,2.66,20,12,3390,15.41,2.46,21,13,3390,1130,158.16,1446,972,0,0,4420,80,62012.1674,1295.03,37.68,181.95,128.76,19.82,417.12,0,130,1,0,2,221,891.94,96.46,1085,699,271.4,33.63,339,204,DoS
21,1978,608,5,54525,72,110,66,82.1,11.44,20,9,14.41,2.81,29732987.77,301759.4455,3.23,0.31,4,3,1978,3.26,0.62,5,3,1978,494.5,24.75,544,470,0,0,12160,100,278900.622,2350.154,9.45,115.73,81.11,12.63,170.14,0,344,1,0,2,608,1638.48,244.99,2128,1148,310.53,21.8,354,267,DoS
143,1804,400,4,63689,222,175,129,151.74,14.86,62,43,52.38,4.61,35234090.76,243457.3889,4.48,0.43,6,4,1804,4.52,0.35,5,4,1804,601.33,53.27,708,548,0,0,8000,80,224568.1,2355.971,53.3,195.71,150.9,18.04,355.97,0,252,4,0,0,400,667.59,35.46,739,597,50.58,7.34,65,36,DoS
110,1313,390,4,40310,50,133,73,101.45,15.32,18,8,12.83,2.49,31871668.75,293278.3707,3.34,0.2,4,3,1313,3.38,0.64,5,3,1313,437.67,86.05,610,352,0,0,7800,80,316583.8051,3043.09,9.5,149.18,99.71,17.88,348.81,0,233,8,0,2,390,381.59,57.23,496,267,387.67,21.03,430,346,DoS
22,1206,881,12,96293,353,133,89,103.64,11.89,34,25,29.68,2.15,73343428.79,758163.2271,1.35,0.27,2,1,1206,1.37,0.23,2,1,1206,109.64,11,132,99,0,0,17620,240,769862.6661,9672.9858,26.52,139.43,102.31,14.52,210.7,0,542,3,0,4,881,1449.36,114.72,1679,1220,8.31,1.04,10,6,DoS
8080,977,1967,3,262745,165,152,95,120.41,19.52,65,50,57.49,3.67,265750200.3,1852765.114,0.5,0.06,1,0,977,0.5,0.04,1,0,977,488.5,83.76,656,405,0,0,39340,60,2039840.056,3211.1039,49.3,190.79,120.24,19.75,436.12,0,1233,2,0,1,1967,900.06,72.44,1045,755,224.93,21.33,268,182,DoS
25,4366,152,2,27305,105,228,136,165.82,23.27,72,40,56.33,7.97,6846488.1,34439.9984,28.54,4.42,40,24,4366,28.91,1.81,33,27,4366,4366,335.41,5037,4031,0,0,3040,40,32530.9307,427.2388,49.87,239.3,163.88,26,679.64,0,98,2,0,0,152,971.29,119.54,1210,732,293.77,26.52,347,241,DoS
143,2192,123,1,13021,18,148,73,104.47,18.1,21,16,18.06,1.24,5384901.22,53176.2612,17.82,2.75,25,15,2192,17.97,2.59,23,15,0,0,0,0,0,0,0,2460,20,61502.6889,415.6505,18.24,173.11,101.72,21.87,437.78,0,72,3,0,0,123,1857.56,131.95,2121,1594,155.13,22.22,200,111,DoS
25,6595,267,4,14740,94,70,49,60.02,5.77,32,18,25.26,3.55,2098758.87,37728.4403,24.43,3.69,32,21,6595,24.79,1.31,30,23,6595,2198.33,339.04,2876,1859,0,0,5340,80,41956.854,593.9454,23.33,78.75,59.41,7.28,53.9,0,141,1,0,4,267,826.43,75.88,978,675,187.21,26.71,241,134,DoS
22,1486,460,2,14702,100,43,23,30.58,5.04,79,35,57,11.09,10227565.13,322042.4943,3.22,0.17,4,3,1486,3.24,0.39,4,3,1486,1486,264.64,2015,1221,0,0,9200,40,289774.939,1434.9854,11.24,52.19,30.8,5.14,26.17,0,253,4,0,1,460,1950.11,173.02,2296,1604,259.9,17.67,295,225,DoS
53,982,713,0,93316,0,169,102,129.21,20.42,0,0,0,0,92924181.66,744396.677,1.38,0.27,2,1,982,1.38,0.27,2,1,0,0,0,0,0,0,0,14260,0,741341.0091,0,69.55,202.1,129.37,19.47,404.48,0,398,2,0,5,713,394.58,35.05,465,324,429.47,58.86,547,312,DoS
443,518,775,0,79117,0,132,87,105.14,13.75,0,0,0,0,152652582.3,1372995.712,0.67,0.12,1,1,518,0.67,0.08,1,1,0,0,0,0,0,0,0,15500,0,1470292.315,0,63.91,153.42,105.03,13.77,201.36,0,445,1,0,1,775,1619.23,176.88,1973,1265,490.85,42.28,575,406,DoS
22,2628,2432,0,88310,0,43,35,38.26,2.6,0,0,0,0,36914719.3,947284.9929,1.08,0.06,1,1,2628,1.08,0.14,2,1,0,0,0,0,0,0,0,48640,0,884315.0485,0,28.37,47.69,38.22,2.56,6.29,0,1502,2,0,3,2432,1429.56,125.09,1680,1179,13.8,1.43,17,11,DoS
21,4006,409,2,20795,85,65,45,55.38,6.13,54,31,42.71,5.81,5423595.71,99327.409,9.77,1.18,12,9,4006,9.82,1.81,16,8,4006,4006,281.93,4570,3724,0,0,8180,40,110660.2791,535.5211,38.5,73.39,55.79,6.47,38.9,0,258,2,0,3,409,1296.64,80.44,1458,1136,180.77,26.79,234,127,DoS
3306,2553,899,3,135778,7,228,143,168.02,20.18,3,2,2.24,0.33,50809126.54,354899.2467,2.83,0.56,4,2,2553,2.84,0.27,3,3,2553,1276.5,145.52,1568,1131,0,0,17980,60,339601.0266,1240.3057,1.58,230.39,167.77,21.72,514.21,0,556,4,0,1,899,305.88,23.72,353,258,133.59,10.24,154,113,DoS
53,2869,763,2,92025,56,136,88,112.17,12.88,34,28,31.31,1.57,29750225.16,291897.9893,3.76,0.36,5,3,2869,3.77,0.63,6,3,2869,2869,210.08,3289,2659,0,0,15260,40,268406.1146,683.3472,31.1,147.1,111.53,13.51,161.81,0,480,3,0,0,763,507.19,68.47,644,370,101.87,8.54,119,85,DoS
443,1424,1180,0,139368,0,179,97,133.03,21.01,0,0,0,0,90900317.91,852236.6145,1.21,0.23,2,1,1424,1.21,0.18,2,1,0,0,0,0,0,0,0,23600,0,775311.1641,0,50.5,200.48,132.31,21.24,464.8,0,712,3,0,3,1180,924.75,116.43,1158,692,368.73,53.35,475,262,DoS
80,2580,723,5,120573,183,227,118,161.57,28.66,47,21,34.09,6.58,43218139.4,292139.1389,3.55,0.5,5,3,2580,3.57,0.26,4,3,2580,645,106.26,858,539,0,0,14460,100,254905.2123,1757.8904,27.98,261.04,160.45,30.21,842.06,0,415,1,0,1,723,411.5,24.2,460,363,488.93,71.61,632,346,DoS
25,2430,10,2,1233,20,152,128,135.17,7,11,8,9.33,0.59,526690.04,5181.1216,220.91,24.39,259,197,2430,270,17.51,306,252,2430,2430,282.68,2995,2147,0,0,200,40,4340.2818,846.3439,8.68,143.56,114.62,47.65,2253.24,0,5,3,0,2,10,1189.68,153.3,1496,883,321.64,44.94,412,232,DoS
5900,129,592,2,49888,27,122,82,94.21,9.51,17,10,13.25,1.7,391160741.9,4650644.155,0.22,0.04,0,0,129,0.22,0.03,0,0,129,129,21.45,172,108,0,0,11840,40,4815817.6,15204.1235,11.4,123.8,93.73,10.85,112.86,0,361,1,0,2,592,133.43,9.97,153,113,151.69,15.66,183,120,DoS
5900,930,184,6,36063,253,246,121,176.38,32.18,56,32,43.91,5.97,35515224.82,196103.2302,4.92,0.84,6,4,930,5.08,0.8,7,4,930,186,18.85,224,167,0,0,3680,120,211585.3148,6923.2896,32.72,279.49,175.33,40.21,1635.23,0,112,2,0,4,184,376.14,35.23,447,306,400.75,42.64,486,315,DoS
443,2561,445,1,78658,23,198,136,167.45,20.32,35,16,25.57,4.7,31602799.85,175409.6633,5.76,0.4,7,5,2561,5.77,0.85,8,5,0,0,0,0,0,0,0,8900,20,166154.8685,388.5713,30.68,240.95,166.46,21.23,453.28,0,254,3,0,1,445,1280.72,107.4,1496,1066,150.07,10.97,172,128,DoS
21,2551,796,5,132661,76,240,126,165.26,25.61,17,14,15.43,0.77,50348804.83,341130.0954,3.19,0.57,4,3,2551,3.21,0.22,4,3,2551,637.75,85.36,808,552,0,0,15920,100,290877.6023,2081.7349,14.47,237.98,164.19,28.25,875.99,0,482,1,0,1,796,1150.37,158.32,1467,834,114.93,7.44,130,100,DoS
3389,729,212,1,19830,28,130,87,102.13,11.47,35,21,28.1,3.67,27310663.1,313594.7468,3.44,0.27,4,3,729,3.45,0.24,4,3,0,0,0,0,0,0,0,4240,20,268127.4288,1372.3882,31.81,132.69,102.34,11.18,119.14,0,127,5,0,1,212,670.88,42.51,756,586,403.54,27.96,459,348,DoS
110,654,1002,1,102436,58,130,84,103.25,14.05,79,37,58.05,10.47,143642923.4,1590110.669,0.65,0.09,1,1,654,0.65,0.09,1,1,0,0,0,0,0,0,0,20040,20,1660065.16,1526.5753,54.52,148.07,103.1,14.43,211.59,0,591,2,0,2,1002,325.39,43.79,413,238,171.57,17.99,208,136,DoS
443,1734,390,0,50621,0,170,107,123.9,16.44,0,0,0,0,30545888.7,216983.4669,4.46,0.61,6,4,1734,4.46,0.67,7,4,0,0,0,0,0,0,0,7800,0,239889.6308,0,80.63,164.8,124.3,16.09,272.74,0,239,1,0,4,390,864.45,94.33,1053,676,133.21,14.28,162,105,DoS
443,203,597,1,118711,1,291,147,194.39,38.26,2,1,1.38,0.11,564373356.5,3161987.203,0.34,0.05,0,0,203,0.34,0.05,0,0,0,0,0,0,0,0,0,11940,20,3186182.741,4739.6694,1.53,333.28,193.51,37.96,1555.61,0,340,3,0,1,597,704.12,93.66,891,517,56.03,7.24,71,42,DoS
3389,4956,311,1,13875,6,63,36,44.93,6.6,8,6,7.18,0.49,2709812.15,67658.5698,15.94,1.37,18,15,4956,15.99,2.91,24,13,0,0,0,0,0,0,0,6220,20,59433.0063,207.2909,7.62,63.43,45.11,6.61,38.49,0,186,5,0,0,311,510.37,47.09,605,416,118.96,10.78,141,97,DoS
3389,3877,47,1,3950,15,102,62,80.48,11.65,18,13,15.48,1.24,928250.4,12025.6333,82.49,11.58,104,71,3877,84.28,11.86,111,72,0,0,0,0,0,0,0,940,20,11261.676,272.6943,18.66,109.42,80.33,15.71,265.62,0,19,1,0,0,47,1015.12,143.66,1302,728,117.83,13.49,145,91,DoS
21,5116,906,3,61147,34,84,59,67.88,7.32,13,8,10.39,1.15,13129501.71,177479.4601,5.63,0.67,7,5,5116,5.65,0.51,7,5,5116,2558,414.87,3388,2143,0,0,18120,60,169850.6392,628.7196,9.45,89.22,67.79,8.12,59.46,0,534,0,0,1,906,170.81,10.75,192,149,277.25,27.2,332,223,DoS
25,569,326,7,51883,202,214,109,151.24,26.53,37,23,29.97,3.49,91293641.48,576913.26,1.71,0.19,2,2,569,1.75,0.22,3,2,569,94.83,9.51,114,85,0,0,6520,140,563830.0469,11937.4753,24.46,216.09,150.16,31.22,908.22,0,197,1,0,1,326,1762.33,198.19,2159,1366,346.1,36.43,419,273,DoS
3306,730,418,15,37424,239,110,71,83.36,11.01,21,11,15.66,2.49,48905178.46,564235.5187,1.69,0.18,2,2,730,1.75,0.14,2,2,730,52.14,10.01,72,42,0,0,8360,300,592280.226,19861.9075,12.3,114.3,80.66,16.42,277.13,0,275,3,0,0,418,1642.07,224.39,2091,1193,269.9,38.36,347,193,DoS
8080,10220,670,1,78734,32,155,121,132.64,10.37,35,28,31.68,1.67,7241965.47,69374.7288,15.25,1.09,18,14,10220,15.28,2.83,22,12,0,0,0,0,0,0,0,13400,20,69467.9165,102.5032,31.95,168.38,132.86,11.53,131.15,0,397,1,0,2,670,1579.9,202.21,1984,1175,141.68,10.53,163,121,DoS
80,827,69,3,3246,171,57,41,46.23,3.68,63,44,53.45,4.53,4421344.63,89094.1634,11.65,1.92,16,10,827,12.16,1.91,17,10,827,413.5,52.54,519,361,0,0,1380,60,82258.6793,3503.5614,37.47,54.54,46.37,3.56,13.47,0,36,1,0,2,69,1201.12,86.39,1374,1028,302.72,21.57,346,260,DoS
22,6308,339,8,36084,289,153,95,117.51,14.36,52,25,38.54,6.85,5974250.8,53587.7147,18.23,3.31,28,15,6308,18.66,3.54,29,15,6308,901.14,102.79,1107,798,0,0,6780,160,55975.9793,1226.1659,21.9,158.2,116.26,19.19,380.87,0,216,6,0,0,339,1891.43,273.23,2438,1345,123.81,11.1,146,102,DoS
443,4201,223,1,22985,40,132,86,100.69,12.26,41,33,37.25,2.08,5308222.23,49432.6494,18.84,3.06,27,16,4201,18.92,3.13,29,16,0,0,0,0,0,0,0,4460,20,47932.2367,248.9024,39.11,133.86,99.88,12.59,159.72,0,122,5,0,4,223,1890.27,222.28,2335,1446,413.19,58.74,531,296,DoS
3306,366,607,3,86885,57,226,128,161.56,28.66,27,15,20.71,3,256066412.2,1827273.799,0.6,0.04,1,1,366,0.6,0.09,1,1,366,183,21.55,226,161,0,0,12140,60,1696724.999,8639.7712,20.99,256.48,162.59,30.59,1022.5,0,366,2,0,1,607,460.17,30.96,522,398,488.74,37.68,564,413,DoS
3306,16025,62,3,10543,116,192,150,167.13,15.57,59,29,43.83,7.42,702346.25,4404.7891,250.39,12.71,278,238,16025,262.7,14.52,295,248,16025,8012.5,1500.49,11013,6512,0,0,1240,60,3964.3639,178.8276,37.02,196.76,158.41,29.13,835.27,0,43,3,0,1,62,1122.89,63.47,1250,996,175.36,23.3,222,129,DoS
143,321,1035,2,49068,59,54,38,45.63,4.24,36,18,26.94,4.6,164123033.1,3229070.854,0.31,0.05,0,0,321,0.31,0.04,0,0,321,321,55.81,433,265,0,0,20700,40,3241937.223,6495.1376,26.27,58.64,45.79,4.23,17.5,0,577,1,0,3,1035,1819,159,2137,1501,21.22,2.15,26,17,DoS
110,773,302,0,32681,0,134,76,106.3,15.41,0,0,0,0,39921811.77,352403.7042,2.57,0.19,3,2,773,2.57,0.39,4,2,0,0,0,0,0,0,0,6040,0,393434.7714,0,56.79,159.13,106.98,15.67,248.89,0,177,0,0,3,302,1495.5,120.55,1737,1254,421.15,48.72,519,324,DoS
110,1396,192,4,35415,152,271,126,181.69,32.86,54,27,40.73,6.84,23025269.1,145399.7537,7.16,1.16,11,6,1396,7.31,1.28,11,6,1396,465.33,85.56,636,380,0,0,3840,80,124497.12,2760.5414,34.71,263.72,175.91,36.55,1413.31,0,126,1,0,2,192,1083.77,86.6,1257,911,213.46,21.35,256,171,DoS
5900,2098,2051,4,70280,129,56,28,38.26,6.12,39,29,34.07,2.65,36010651.98,997546.9977,1.02,0.08,1,1,2098,1.02,0.09,1,1,2098,699.33,43.65,787,656,0,0,41020,80,967956.2793,1790.0855,13.48,59.67,38.32,6.19,40.15,0,1245,1,0,3,2051,862.18,68.22,999,726,82.41,6.28,95,70,DoS
5900,1930,328,2,35171,73,133,84,100.41,15.46,49,33,40.62,4.04,18101521.38,167928.1016,5.87,0.34,7,6,1930,5.9,0.77,9,5,1930,1930,355.95,2642,1574,0,0,6560,40,156961.714,1127.1807,40.7,148.67,99.34,15.88,259.87,0,179,1,0,1,328,1515.51,221.19,1958,1073,302.88,27.48,358,248,DoS
443,2363,10,1,516,35,59,46,49.74,3.5,42,32,37.23,2.42,243136.41,4967.2718,236.3,46.07,337,190,2363,262.56,15.1,297,247,0,0,0,0,0,0,0,200,20,4132.1663,450.5667,36.02,53.52,49.29,4.94,22.26,0,9,3,0,1,10,1539.58,85.61,1711,1368,252.33,29.35,311,194,DoS
22,100,80,8,12606,128,217,117,160.51,31.51,23,12,17.47,2.72,131449195.1,915720.9634,1.15,0.22,2,1,100,1.27,0.21,2,1,100,14.29,1.54,17,13,0,0,1600,160,760178.6515,83764.3375,12.74,217.63,146.7,47.74,2468.72,0,45,4,0,2,80,1334.73,173.45,1682,988,30.6,1.57,34,27,DoS
80,932,183,1,33529,28,239,158,199.64,23.4,35,26,30.44,2.23,32551917.14,200406.3875,5.09,0.77,7,4,932,5.12,0.31,6,5,0,0,0,0,0,0,0,3660,20,210127.475,1069.9973,31.81,257.89,200.58,26.28,640.64,0,120,4,0,2,183,112.37,11.01,134,90,275.91,27.21,330,221,DoS
53,3194,154,5,19296,92,173,79,113.7,20.72,23,12,17.33,2.75,6148954.48,48008.4124,20.22,1.33,24,19,3194,20.88,3.26,33,18,3194,798.5,95.19,989,703,0,0,3080,100,49471.2686,1479.8599,16.26,175.27,110.56,26.91,736.03,0,82,2,0,0,154,819.68,82.72,985,654,19.84,2.6,25,15,DoS
22,825,670,7,93624,181,214,115,142.92,24.96,36,23,29.29,3.24,113427394.8,749323.3357,1.22,0.07,1,1,825,1.23,0.17,2,1,825,137.5,7.54,153,130,0,0,13400,140,788240.9632,9282.567,21.91,242.11,141.52,27.16,674.9,0,454,3,0,4,670,423.22,36.48,496,350,99,13.77,127,71,DoS
143,2355,122,3,19829,57,182,151,163.61,8.38,23,12,17.68,2.64,9084040.55,54799.8591,18.99,2.24,25,17,2355,19.46,1.76,24,18,2355,1177.5,222.96,1623,955,0,0,2440,60,48189.7558,1319.3708,14.87,191.59,160.83,24.47,634.54,0,68,1,0,7,122,1683.79,201.86,2088,1280,7.53,0.49,9,7,DoS
25,1101,22,3,3411,155,204,106,153.94,27.65,63,40,51.14,5.77,3396510.26,24114.2959,45.88,4.72,54,41,1101,52.43,2.97,59,49,1101,550.5,99.58,750,451,0,0,440,60,19019.5193,2572.662,39.97,219.07,140.59,45.51,1971.38,0,13,3,0,4,22,1373.6,100.85,1575,1172,292.94,40.07,373,213,DoS
3389,4028,402,0,33871,0,97,67,75.7,8.07,0,0,0,0,7607198.04,93239.2423,10.04,1.89,15,8,4028,10.04,1.06,14,9,0,0,0,0,0,0,0,8040,0,94648.2217,0,50.98,105.25,75.28,7.81,62.51,0,255,3,0,1,402,440.23,50.13,540,340,251.22,25.47,302,200,DoS
3306,2485,1089,0,95950,0,130,77,98.41,15.08,0,0,0,0,36950190.25,403337.6465,2.28,0.44,4,2,2485,2.28,0.16,3,2,0,0,0,0,0,0,0,21780,0,429927.3945,0,44.02,151.98,98.74,15.36,232.48,0,671,2,0,0,1089,421.25,47.5,516,326,248.74,37.08,323,175,DoS
80,2211,303,4,32226,27,133,98,114.85,11.87,9,5,7.32,1.02,15619503.1,139703.7227,7.23,0.66,8,7,2211,7.32,0.92,11,6,2211,737,60.82,859,676,0,0,6060,80,146326.2498,1934.0433,5.99,141.59,112.19,16.78,311.51,0,184,2,0,3,303,797.79,86.15,970,625,332.09,29.7,391,273,DoS
80,329,1146,0,219188,0,251,121,177.71,29.79,0,0,0,0,687126649.1,3545756.741,0.29,0.04,0,0,329,0.29,0.04,0,0,0,0,0,0,0,0,0,22920,0,3799571.784,0,72.45,289.87,176.92,29.66,941.42,0,670,4,0,2,1146,1296.81,75.1,1447,1147,146.51,13.33,173,120,DoS
3389,7740,1880,1,123527,12,82,50,61.66,8.87,14,10,11.86,0.96,15928708.02,243511.5674,4.12,0.41,5,4,7740,4.12,0.44,5,4,0,0,0,0,0,0,0,37600,20,262505.6916,121.119,11.33,89.01,61.37,8.86,69.5,0,1170,2,0,1,1880,799.89,69.17,938,662,108.01,10.27,129,87,DoS
